DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,MK,2017,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,MK,2018,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,MK,2019,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,MK,2020,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,MK,2021,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,MT,2018,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,MT,2019,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,MT,2020,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,MT,2021,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,NL,2015,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,NL,2016,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,NL,2017,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,NL,2018,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,NL,2019,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,NL,2020,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,NL,2021,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PL,2014,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PL,2015,430.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PL,2016,387.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PL,2017,387.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PL,2018,430.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PL,2019,344.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PL,2020,344.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PL,2021,516.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PT,2010,2172.430,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PT,2011,1531.385,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PT,2012,1157.442,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PT,2013,1068.408,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PT,2014,1014.988,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PT,2015,943.760,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PT,2016,961.567,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PT,2017,819.113,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PT,2018,979.374,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PT,2019,836.920,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PT,2020,925.954,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,PT,2021,872.533,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,RO,2021,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,SE,2018,590.254,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,SE,2019,591.514,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,SE,2020,760.518,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,SE,2021,338.008,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,SI,2010,1322.943,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,SI,2011,1056.949,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,SI,2012,916.965,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,SI,2013,743.455,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,SI,2014,713.081,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,SI,2015,592.268,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,SI,2016,513.160,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,SI,2017,471.667,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,SI,2018,478.654,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,SI,2019,493.478,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,SI,2020,511.498,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,SI,2021,379.864,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,UK,2010,984.450,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,UK,2011,1093.523,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,UK,2012,1029.621,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,UK,2013,1056.705,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,UK,2014,1187.186,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,UK,2015,1200.389,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,UK,2016,1388.579,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,UK,2017,1260.745,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,O4671,TJ,UK,2018,1261.122,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AL,2010,1025.424,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AL,2011,1004.618,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AL,2012,1048.806,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AL,2013,973.110,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AL,2014,1052.946,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AL,2015,1404.867,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AL,2016,1307.205,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AL,2017,1132.948,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AL,2018,1089.373,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AL,2019,1120.166,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AL,2020,1143.258,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AL,2021,1107.374,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AT,2010,7486.767,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AT,2011,7674.268,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AT,2012,7902.830,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AT,2013,7397.200,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AT,2014,7942.021,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AT,2015,7626.484,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AT,2016,7071.389,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AT,2017,7017.224,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AT,2018,6895.259,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AT,2019,7060.543,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AT,2020,7083.602,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,AT,2021,7761.241,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BA,2014,123.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BA,2015,166.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BA,2016,166.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BA,2017,133.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BA,2018,412.547,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BA,2019,409.325,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BA,2020,442.306,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BA,2021,431.029,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BE,2016,126.200,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BE,2017,147.700,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BE,2018,169.300,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BE,2019,170.100,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BE,2020,151.600,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BE,2021,151.600,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BG,2010,833.532,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BG,2011,875.672,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BG,2012,889.476,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BG,2013,878.808,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BG,2014,859.656,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BG,2015,628.886,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BG,2016,665.698,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BG,2017,667.093,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BG,2018,648.704,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BG,2019,624.017,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BG,2020,744.494,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,BG,2021,659.434,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,CY,2018,6.162,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,CY,2019,6.470,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,CY,2020,6.437,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,CY,2021,6.100,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,CZ,2015,2148.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,CZ,2016,2601.164,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,CZ,2017,3094.719,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,CZ,2018,3372.561,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,CZ,2019,3495.769,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,CZ,2020,3562.117,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,CZ,2021,3926.870,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,DE,2010,12120.697,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,DE,2011,25752.085,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,DE,2012,24049.157,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,DE,2013,27865.224,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,DE,2014,36005.649,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,DE,2015,34814.066,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,DE,2016,28437.083,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,DE,2017,30228.668,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,DE,2018,35600.675,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,DE,2019,29754.046,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,DE,2020,28755.156,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,DE,2021,31155.180,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,DK,2018,2216.428,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,DK,2019,2355.711,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,DK,2020,2411.569,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,DK,2021,2489.513,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EA20,2018,66840.165,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EA20,2019,62253.374,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EA20,2020,60923.849,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EA20,2021,65649.810,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EE,2010,1401.123,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EE,2011,1206.303,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EE,2012,1288.025,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EE,2013,1236.415,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EE,2014,1229.223,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EE,2015,1196.029,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EE,2016,1269.926,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EE,2017,1291.898,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EE,2018,1304.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EE,2019,1252.237,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EE,2020,1312.154,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EE,2021,1283.697,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EL,2013,101.887,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EL,2015,54.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EL,2016,249.200,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EL,2017,14.600,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EL,2018,258.230,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EL,2019,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EL,2020,419.416,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EL,2021,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,ES,2010,2091.673,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,ES,2011,2099.176,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,ES,2012,2132.447,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,ES,2013,2140.872,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,ES,2014,2154.545,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,ES,2015,2136.915,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,ES,2016,1550.566,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,ES,2017,1555.384,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,ES,2018,1559.504,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,ES,2019,1567.335,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,ES,2020,1569.980,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,ES,2021,1572.706,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EU27_2020,2018,113651.296,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EU27_2020,2019,107845.744,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EU27_2020,2020,105533.612,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,EU27_2020,2021,112165.868,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,FI,2015,1673.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,FI,2016,1647.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,FI,2017,1576.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,FI,2018,1563.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E_WH,R5110-5150_W6000RI,TJ,FI,2019,1520.000,
